http_status,title,url,uuid
200,“The real lover is the man who can thrill you by kissing your forehead or smiling into your eyes or just staring into space.”,https://quotes.toscrape.com/tag/love/page/1/,ba0d7804-6b78-4c8e-a88b-84fbccecd096
200,"“Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.”",https://quotes.toscrape.com/tag/love/page/1/,521a36fe-689b-428c-8326-784a02b28681
200,"“There is nothing I would not do for those who are really my friends. I have no notion of loving people by halves, it is not my nature.”",https://quotes.toscrape.com/tag/love/page/1/,54335ae4-e062-4590-a436-061b37c55190
200,Quotes to Scrape,https://quotes.toscrape.com/tag/unhappy-marriage/page/1/,00e3114f-e533-4c44-b69f-71e52b8821c1
200,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",https://quotes.toscrape.com/tag/unhappy-marriage/page/1/,d7fa7aa2-5bef-4e40-9da5-9923f8b0edf1
200,Quotes to Scrape,https://quotes.toscrape.com/tag/misattributed-john-lennon/page/1/,12d6d17a-a6cb-42ed-9bb1-6fd2c26fffef
200,“Life is what happens to us while we are making other plans.”,https://quotes.toscrape.com/tag/misattributed-john-lennon/page/1/,7c8d5e0b-42ef-443e-b283-93e97fe2335a
200,Quotes to Scrape,https://quotes.toscrape.com/page/1/,0a33bf26-3722-4240-8637-8d1efadde6e6
200,“The world as we have created it is a process of our thinking. It cannot be changed without changing our thinking.”,https://quotes.toscrape.com/page/1/,dd4aae5a-ad69-4785-81fe-f6cc067319f5
200,"“It is our choices, Harry, that show what we truly are, far more than our abilities.”",https://quotes.toscrape.com/page/1/,5f90f8b4-733f-4274-ad34-eb9cac677f58
200,“There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle.”,https://quotes.toscrape.com/page/1/,a73d6901-eb0c-4e54-bfea-a19173e53fdd
200,"“The person, be it gentleman or lady, who has not pleasure in a good novel, must be intolerably stupid.”",https://quotes.toscrape.com/page/1/,5c9b80d3-b833-4b92-b0ef-42b030fcfce1
200,"“Imperfection is beauty, madness is genius and it's better to be absolutely ridiculous than absolutely boring.”",https://quotes.toscrape.com/page/1/,79fb3d1a-ec97-4e11-a063-19e71430f9cd
200,“Try not to become a man of success. Rather become a man of value.”,https://quotes.toscrape.com/page/1/,ebd9c3bc-bba2-4342-9ce2-3cb9cfa54f24
200,“It is better to be hated for what you are than to be loved for what you are not.”,https://quotes.toscrape.com/page/1/,8eb636a3-57a1-421b-a348-bf5937f42d0f
200,"“I have not failed. I've just found 10,000 ways that won't work.”",https://quotes.toscrape.com/page/1/,7593c9aa-19d4-45c9-8896-43146a2b1d38
200,“A woman is like a tea bag; you never know how strong it is until it's in hot water.”,https://quotes.toscrape.com/page/1/,6da6a1db-c0e6-46e3-a6c1-e40cf4f07472
200,"“A day without sunshine is like, you know, night.”",https://quotes.toscrape.com/page/1/,3e50f38b-aa24-4871-94f7-85cde1c6818b
200,Quotes to Scrape,https://quotes.toscrape.com/tag/plans/page/1/,3586558e-310e-4668-a64f-fc482821e17f
200,“Life is what happens to us while we are making other plans.”,https://quotes.toscrape.com/tag/plans/page/1/,745c578d-cf6a-4eea-a83d-84ddd1561ad1
200,Quotes to Scrape,https://quotes.toscrape.com/tag/contentment/page/1/,9089377d-dccc-46e5-b213-b9e2fc745ad2
200,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”",https://quotes.toscrape.com/tag/contentment/page/1/,9313256a-88b0-4f10-893c-08e8afc7311e
200,Quotes to Scrape,https://quotes.toscrape.com/tag/fate/page/1/,d31bf42e-0fd5-48ad-8b1a-6e99469e637e
200,“Life is what happens to us while we are making other plans.”,https://quotes.toscrape.com/tag/fate/page/1/,9a66d558-d9e0-4755-89d1-73a56e31b255
200,Quotes to Scrape,https://quotes.toscrape.com/tag/planning/page/1/,064df0c7-9b33-4693-b305-8f36d1e0d7dd
200,“Life is what happens to us while we are making other plans.”,https://quotes.toscrape.com/tag/planning/page/1/,e6adcb64-422b-48a6-a0f4-156ef79855c2
200,Quotes to Scrape,https://quotes.toscrape.com/tag/marriage/page/1/,1be53aef-7db6-4e48-b64e-e4d3ca957d6a
200,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",https://quotes.toscrape.com/tag/marriage/page/1/,18025fd3-8fd2-4774-a02d-6161a621886a
200,Quotes to Scrape,https://quotes.toscrape.com/tag/girls/page/1/,18fa96ef-5350-491a-b91c-7bc1b1a878ce
200,"“If you can make a woman laugh, you can make her do anything.”",https://quotes.toscrape.com/tag/girls/page/1/,b56e4a1c-69fe-401a-8169-f16be8b24fd7
200,Quotes to Scrape,https://quotes.toscrape.com/tag/poetry/page/1/,fa7b80f4-144b-4cc9-a24f-30e95b28dede
200,"“I love you without knowing how, or when, or from where. I love you simply, without problems or pride: I love you in this way because I do not know any other way of loving but this, in which there is no I or you, so intimate that your hand upon my chest is my hand, so intimate that when I fall asleep your eyes close.”",https://quotes.toscrape.com/tag/poetry/page/1/,5e42b115-64ca-45cd-9390-0378257ff195
200,Quotes to Scrape,https://quotes.toscrape.com/tag/love/page/2/,67baaba9-bd64-4424-95ed-a6cbaa8fce39
200,"“To love at all is to be vulnerable. Love anything and your heart will be wrung and possibly broken. If you want to make sure of keeping it intact you must give it to no one, not even an animal. Wrap it carefully round with hobbies and little luxuries; avoid all entanglements. Lock it up safe in the casket or coffin of your selfishness. But in that casket, safe, dark, motionless, airless, it will change. It will not be broken; it will become unbreakable, impenetrable, irredeemable. To love is to be vulnerable.”",https://quotes.toscrape.com/tag/love/page/2/,cc5f4453-01d8-4449-8f58-094656783dcd
200,“If I had a flower for every time I thought of you...I could walk through my garden forever.”,https://quotes.toscrape.com/tag/love/page/2/,62793185-1b77-41d7-bdaa-ba20c9abba11
200,"“A lady's imagination is very rapid; it jumps from admiration to love, from love to matrimony in a moment.”",https://quotes.toscrape.com/tag/love/page/2/,60e4164e-c5e9-4425-b1a7-e6dd6b616b00
200,“To die will be an awfully big adventure.”,https://quotes.toscrape.com/tag/love/page/2/,65513865-a691-4d10-9bf5-5f043edbce70
200,Quotes to Scrape,https://quotes.toscrape.com/tag/drug/page/1/,436bc3b9-f1f2-4778-8787-d4875fa48f91
200,"“He's like a drug for you, Bella.”",https://quotes.toscrape.com/tag/drug/page/1/,5278d331-913b-4216-9ac4-e71ad71b3e9c
200,Quotes to Scrape,https://quotes.toscrape.com/tag/romance/page/1/,ea2d18a6-9daf-42a9-af43-ecf9eb46959f
200,"“He's like a drug for you, Bella.”",https://quotes.toscrape.com/tag/romance/page/1/,05775910-66f4-4726-b4aa-20d899249d44
200,Quotes to Scrape,https://quotes.toscrape.com/tag/misattributed-to-mother-teresa/page/1/,4f485f34-6292-4783-8187-7e019ceed0c1
200,“Not all of us can do great things. But we can do small things with great love.”,https://quotes.toscrape.com/tag/misattributed-to-mother-teresa/page/1/,a89771ec-9d1d-4eef-bb7c-2e926b5cedee
200,Quotes to Scrape,https://quotes.toscrape.com/tag/lack-of-love/page/1/,3e3a9f83-882b-4a40-b955-941fe2ba2f1f
200,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",https://quotes.toscrape.com/tag/lack-of-love/page/1/,7bfeb51c-058b-487c-99de-af581f0e74bd
200,Quotes to Scrape,https://quotes.toscrape.com/tag/lack-of-friendship/page/1/,d780e2ae-e60f-4f4d-b6d5-3386acd1c615
200,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",https://quotes.toscrape.com/tag/lack-of-friendship/page/1/,3068b329-1535-4566-8902-fd00ec0c1766
200,Quotes to Scrape,https://quotes.toscrape.com/tag/philosophy/page/1/,e17d77ae-2c46-40be-ac03-6b4d71ba2d36
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/philosophy/page/1/,aecd5549-8584-4d9c-8e81-18f0ce596259
200,"“Think left and think right and think low and think high. Oh, the thinks you can think up if only you try!”",https://quotes.toscrape.com/tag/philosophy/page/1/,d1c2d3d2-0608-4e01-a8f0-cbcd93604208
200,Quotes to Scrape,https://quotes.toscrape.com/tag/friendship/page/1/,d049d416-b281-483f-a5f9-9d738b2f66b2
200,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",https://quotes.toscrape.com/tag/friendship/page/1/,2aa525b7-9703-432e-b860-255d1bb76927
200,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”",https://quotes.toscrape.com/tag/friendship/page/1/,b677fb46-abc3-4b42-9e82-62308081e744
200,"“The truth is, everyone is going to hurt you. You just got to find the ones worth suffering for.”",https://quotes.toscrape.com/tag/friendship/page/1/,a4282a45-1ec0-45f6-8614-805d586c46d2
200,"“There is nothing I would not do for those who are really my friends. I have no notion of loving people by halves, it is not my nature.”",https://quotes.toscrape.com/tag/friendship/page/1/,63d839f9-ad70-4876-a1b6-c214858ab6de
200,“If I had a flower for every time I thought of you...I could walk through my garden forever.”,https://quotes.toscrape.com/tag/friendship/page/1/,4c6a1471-e565-44c6-bb15-3357a4cca78d
200,Quotes to Scrape,https://quotes.toscrape.com/tag/opposite/page/1/,33681221-58f6-4b97-9fc6-8d942b6b1e59
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/opposite/page/1/,e52b3345-8c6a-47cb-8d75-8e98caec7615
200,Quotes to Scrape,https://quotes.toscrape.com/tag/activism/page/1/,3260b2c4-66fd-4552-93ac-9448acdaa305
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/activism/page/1/,74962f16-49e6-4bb8-b0c8-c2cf20aeaa94
200,Quotes to Scrape,https://quotes.toscrape.com/tag/apathy/page/1/,ecca13f6-3d7e-4d87-b7d8-712d393f6a6b
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/apathy/page/1/,c7ce10aa-41d9-4d51-9733-892e2b89be66
200,Quotes to Scrape,https://quotes.toscrape.com/tag/indifference/page/1/,7f30a9d3-da89-4698-8fb4-5a881382cc7c
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/indifference/page/1/,eb2a3e7c-1e04-4d87-b6e7-13b1786a5c2a
200,Quotes to Scrape,https://quotes.toscrape.com/tag/hate/page/1/,f8fabb85-899b-4ad4-a11f-89fe3f6d1a56
200,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",https://quotes.toscrape.com/tag/hate/page/1/,67aec47f-33a0-4e03-abf6-5483668b992a
200,Quotes to Scrape,https://quotes.toscrape.com/tag/navigation/page/1/,2b110192-7e3b-4430-bfef-c5743db38f01
200,"“I may not have gone where I intended to go, but I think I have ended up where I needed to be.”",https://quotes.toscrape.com/tag/navigation/page/1/,36010731-ff9e-4d18-acd4-00c6620bea4a
200,Quotes to Scrape,https://quotes.toscrape.com/tag/simplicity/page/1/,3d8e1546-2ff1-4f7d-9293-6cc1becc35d9
200,"“If you can't explain it to a six year old, you don't understand it yourself.”",https://quotes.toscrape.com/tag/simplicity/page/1/,50fdd3ec-5d39-475d-8a37-47cdf3705dec
200,Quotes to Scrape,https://quotes.toscrape.com/tag/fantasy/page/1/,b7d06e85-6ab8-4cd4-9842-9717eca77a8e
200,"“I like nonsense, it wakes up the brain cells. Fantasy is a necessary ingredient in living.”",https://quotes.toscrape.com/tag/fantasy/page/1/,89944735-6964-4726-b6b0-2238611b2d92
200,Quotes to Scrape,https://quotes.toscrape.com/tag/understand/page/1/,2e0d9b28-783e-4757-988f-d8315fca57b3
200,"“If you can't explain it to a six year old, you don't understand it yourself.”",https://quotes.toscrape.com/tag/understand/page/1/,5631e527-95c4-4955-b980-bf837e1b5fcc
200,Quotes to Scrape,https://quotes.toscrape.com/tag/friends/page/1/,19b37e30-008d-43b2-9330-9d0417652dd9
200,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”",https://quotes.toscrape.com/tag/friends/page/1/,6a60263d-98ad-45c6-8ef4-ce79baf10dc0
200,"“It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.”",https://quotes.toscrape.com/tag/friends/page/1/,24f14a4c-8588-459e-bab7-930d9681c4ab
200,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”",https://quotes.toscrape.com/tag/friends/page/1/,3f92c22b-b108-4293-bd97-38ec844ab1c1
200,“There is no friend as loyal as a book.”,https://quotes.toscrape.com/tag/friends/page/1/,0805ba84-ffd8-4ae6-827f-2f5355a60dff
200,Quotes to Scrape,https://quotes.toscrape.com/tag/heartbreak/page/1/,274c7e34-1e7c-427a-955b-8ce99aab3143
200,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”",https://quotes.toscrape.com/tag/heartbreak/page/1/,7a47577b-d240-4552-88ca-388297b71739
200,Quotes to Scrape,https://quotes.toscrape.com/tag/sisters/page/1/,8a42bb18-fcc3-4aef-8de7-632d9f59a764
200,"“This life is what you make it. No matter what, you're going to mess up sometimes, it's a universal truth. But the good part is you get to decide how you're going to mess it up. Girls will be your friends - they'll act like it anyway. But just remember, some come, some go. The ones that stay with you through everything - they're your true best friends. Don't let go of them. Also remember, sisters make the best friends in the world. As for lovers, well, they'll come and go too. And baby, I hate to say it, most of them - actually pretty much all of them are going to break your heart, but you can't give up because if you give up, you'll never find your soulmate. You'll never find that half who makes you whole and that goes for everything. Just because you fail once, doesn't mean you're gonna fail at everything. Keep trying, hold on, and always, always, always believe in yourself, because if you don't, then who will, sweetie? So keep your head high, keep your chin up, and most importantly, keep smiling, because life's a beautiful thing and there's so much to smile about.”",https://quotes.toscrape.com/tag/sisters/page/1/,06c3557f-dde2-4ad2-9f9e-f54337318a08
200,Quotes to Scrape,https://quotes.toscrape.com/tag/courage/page/1/,d31db308-731d-45b6-bfcd-c8db041e37b1
200,"“It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.”",https://quotes.toscrape.com/tag/courage/page/1/,8821069a-c388-4eef-8bbe-c1ab13b7676d
200,“It takes courage to grow up and become who you really are.”,https://quotes.toscrape.com/tag/courage/page/1/,edd80a18-5cf8-4d7d-bdff-1d1da3d081c5
200,Quotes to Scrape,https://quotes.toscrape.com/tag/success/page/1/,78344564-e8b1-4a5c-b729-10ecaceb7adc
200,“Try not to become a man of success. Rather become a man of value.”,https://quotes.toscrape.com/tag/success/page/1/,4b6cc772-1e57-43c4-9a00-61ee906eef14
200,Quotes to Scrape,https://quotes.toscrape.com/tag/aliteracy/page/1/,d2702d8f-91ac-4bd3-9467-334a8332dde4
200,"“The person, be it gentleman or lady, who has not pleasure in a good novel, must be intolerably stupid.”",https://quotes.toscrape.com/tag/aliteracy/page/1/,26407c01-befb-4be9-a999-1abd166d06b5
200,Quotes to Scrape,https://quotes.toscrape.com/tag/be-yourself/page/1/,ef4b105e-9ed4-4d16-add3-95df1725e52e
200,"“Imperfection is beauty, madness is genius and it's better to be absolutely ridiculous than absolutely boring.”",https://quotes.toscrape.com/tag/be-yourself/page/1/,92fb2ff6-fa30-45e0-84ee-ff0f7c88ac56
200,Quotes to Scrape,https://quotes.toscrape.com/tag/adulthood/page/1/,dcac6e32-d83b-4aab-b812-b6342b5dd299
200,“Try not to become a man of success. Rather become a man of value.”,https://quotes.toscrape.com/tag/adulthood/page/1/,1969302c-e3e6-4d66-b8de-ad32a4615112
200,Quotes to Scrape,https://quotes.toscrape.com/tag/classic/page/1/,51df43df-cd42-47e9-8935-be1c035af80c
200,"“The person, be it gentleman or lady, who has not pleasure in a good novel, must be intolerably stupid.”",https://quotes.toscrape.com/tag/classic/page/1/,0a9ee9c9-934b-4ebd-8f7c-78412eb8c1ba
200,“′Classic′ - a book which people praise and don't read.”,https://quotes.toscrape.com/tag/classic/page/1/,13e351c2-993f-49c2-9ba7-faa5972d1fe1
200,Quotes to Scrape,https://quotes.toscrape.com/tag/books/page/1/,51f95f10-f70f-4bac-90f4-529d6552936a
200,"“The person, be it gentleman or lady, who has not pleasure in a good novel, must be intolerably stupid.”",https://quotes.toscrape.com/tag/books/page/1/,1def2f99-d5f2-406a-b3cf-8523a2e92b18
200,"“Good friends, good books, and a sleepy conscience: this is the ideal life.”",https://quotes.toscrape.com/tag/books/page/1/,6768c6a3-aa63-44cc-a19d-0e656568d4ac
200,“I have always imagined that Paradise will be a kind of library.”,https://quotes.toscrape.com/tag/books/page/1/,fa3fe116-b849-4d36-a221-9d8674691232
200,“You can never get a cup of tea large enough or a book long enough to suit me.”,https://quotes.toscrape.com/tag/books/page/1/,8a325a64-c660-450d-b9f7-e65d86fd1519
